시도,시군구,주소,주택유형,매입유형,전용면적(m2),임대보증금액,안심전세포털,네이버지도
서울특별시,서울 관악구,서울 관악구 봉천동 649-22 CG아름채 2층 202호,다세대주택,경매등매입형,28.85,"214,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024024596,https://map.naver.com/p/search/서울 관악구 봉천동 649-22 CG아름채 2층 202호
서울특별시,서울 은평구,"서울 은평구 신사동 29-160, 29-169 에스엠벨리체 7층 701호",오피스텔(주거용),경매등매입형,42.8,"214,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024262049,"https://map.naver.com/p/search/서울 은평구 신사동 29-160, 29-169 에스엠벨리체 7층 701호"
서울특별시,서울 은평구,서울 은평구 역촌동 41-25 파크원 6층 603호,오피스텔(주거용),경매등매입형,45.47,"215,100,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023098144,https://map.naver.com/p/search/서울 은평구 역촌동 41-25 파크원 6층 603호
경기도,경기 부천시 원미구,경기 부천시 원미구 역곡동 99-19 플로렌스빌 2층 201호,다세대주택,경매등매입형,54.09,"215,100,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022203857,https://map.naver.com/p/search/경기 부천시 원미구 역곡동 99-19 플로렌스빌 2층 201호
서울특별시,서울 강서구,서울 강서구 염창동 65 진영리버타운 6층 604호,오피스텔(주거용),경매등매입형,33.86,"216,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023035450,https://map.naver.com/p/search/서울 강서구 염창동 65 진영리버타운 6층 604호
서울특별시,서울 관악구,서울 관악구 신림동 1474-15 몽삐에뜨골드 3층 304호,오피스텔(주거용),경매등매입형,24.18,"216,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023436071,https://map.naver.com/p/search/서울 관악구 신림동 1474-15 몽삐에뜨골드 3층 304호
서울특별시,서울 금천구,서울 금천구 가산동 140-23 몽삐에뜨6차 9층 903호,오피스텔(주거용),경매등매입형,29.48,"216,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023340483,https://map.naver.com/p/search/서울 금천구 가산동 140-23 몽삐에뜨6차 9층 903호
서울특별시,서울 영등포구,서울 영등포구 신길동 235-1 신길동갤럭시 4층 407호,오피스텔(주거용),경매등매입형,29.81,"216,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022070257,https://map.naver.com/p/search/서울 영등포구 신길동 235-1 신길동갤럭시 4층 407호
경기도,경기 안양시 만안구,"경기 안양시 만안구 안양동 861-3, 861-16, 861-26 정우팰리스 가동 3층 301호",다세대주택,경매등매입형,59.52,"216,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023283226,"https://map.naver.com/p/search/경기 안양시 만안구 안양동 861-3, 861-16, 861-26 정우팰리스 가동 3층 301호"
서울특별시,서울 강서구,서울 강서구 화곡동 371-21 덕용팰리체 2층 203호,다세대주택,경매등매입형,31.89,"216,900,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022209517,https://map.naver.com/p/search/서울 강서구 화곡동 371-21 덕용팰리체 2층 203호
경기도,경기 부천시 원미구,경기 부천시 원미구 심곡동 368-5 한양리버파크빌 4층 401호,다세대주택,경매등매입형,65.315,"216,900,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023130390,https://map.naver.com/p/search/경기 부천시 원미구 심곡동 368-5 한양리버파크빌 4층 401호
서울특별시,서울 강서구,서울 강서구 염창동 65 진영리버타운 6층 602호,오피스텔(주거용),경매등매입형,34.23,"217,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023035487,https://map.naver.com/p/search/서울 강서구 염창동 65 진영리버타운 6층 602호
서울특별시,서울 금천구,서울 금천구 독산동 1011-2 정우펠리스 B동 3층 301호,오피스텔(주거용),경매등매입형,49.14,"217,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023284009,https://map.naver.com/p/search/서울 금천구 독산동 1011-2 정우펠리스 B동 3층 301호
서울특별시,서울 양천구,서울 양천구 목동 741-8 삼협필하우스 2층 203호,다세대주택,경매등매입형,43.32,"217,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022204206,https://map.naver.com/p/search/서울 양천구 목동 741-8 삼협필하우스 2층 203호
서울특별시,서울 양천구,서울 양천구 신정동 939-3 엠펠리체 2층 202호,오피스텔(주거용),경매등매입형,52.66,"217,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024001040,https://map.naver.com/p/search/서울 양천구 신정동 939-3 엠펠리체 2층 202호
경기도,경기 부천시 원미구,경기 부천시 원미구 춘의동 193-9 아이원 A동 2층 203호,오피스텔(주거용),경매등매입형,64.77,"217,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023128152,https://map.naver.com/p/search/경기 부천시 원미구 춘의동 193-9 아이원 A동 2층 203호
서울특별시,서울 중랑구,"서울 중랑구 상봉동 85-4, 85-8, 85-9, 85-10 더클래스 4층 403호",오피스텔(주거용),경매등매입형,41.83,"218,700,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023120198,"https://map.naver.com/p/search/서울 중랑구 상봉동 85-4, 85-8, 85-9, 85-10 더클래스 4층 403호"
경기도,경기 부천시 소사구,경기 부천시 소사구 소사본동 133-4 에이타워 10층 1005호,오피스텔(주거용),경매등매입형,58.78,"218,700,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023059460,https://map.naver.com/p/search/경기 부천시 소사구 소사본동 133-4 에이타워 10층 1005호
서울특별시,서울 영등포구,"서울 영등포구 양평동3가33-4, 33-18, 33-6 소원캐슬 3층 301호",다세대주택,경매등매입형,25.75,"220,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024385238,"https://map.naver.com/p/search/서울 영등포구 양평동3가33-4, 33-18, 33-6 소원캐슬 3층 301호"
경기도,경기 부천시 소사구,"경기 부천시 소사구 소사본동 96-11, 96-78 더원스테이트2차 4층 에이-401호",오피스텔(주거용),경매등매입형,70.77,"220,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023196396,"https://map.naver.com/p/search/경기 부천시 소사구 소사본동 96-11, 96-78 더원스테이트2차 4층 에이-401호"
서울특별시,서울 강서구,서울 강서구 마곡동 1553 슈베르트빌 4층 401호,다세대주택,경매등매입형,29.54,"221,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023221016,https://map.naver.com/p/search/서울 강서구 마곡동 1553 슈베르트빌 4층 401호
서울특별시,서울 금천구,"서울 금천구 독산동 962-13, 962-14, 962-15 헤리움팰리스 5층 503호",오피스텔(주거용),경매등매입형,34.25,"221,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023459235,"https://map.naver.com/p/search/서울 금천구 독산동 962-13, 962-14, 962-15 헤리움팰리스 5층 503호"
경기도,경기 부천시 원미구,경기 부천시 원미구 춘의동 205-33 제이와이팰리스 8층 806호,오피스텔(주거용),경매등매입형,67.96,"221,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023026373,https://map.naver.com/p/search/경기 부천시 원미구 춘의동 205-33 제이와이팰리스 8층 806호
서울특별시,서울 성북구,"서울 성북구 하월곡동 90-1817, 90-1818, 90-1819 명남더블레스 5층 506호",오피스텔(주거용),경매등매입형,45.49,"222,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023007596,"https://map.naver.com/p/search/서울 성북구 하월곡동 90-1817, 90-1818, 90-1819 명남더블레스 5층 506호"
서울특별시,서울 관악구,서울 관악구 봉천동 1592-14 도담파크빌 2층 201호,다세대주택,경매등매입형,29.0,"224,100,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023218976,https://map.naver.com/p/search/서울 관악구 봉천동 1592-14 도담파크빌 2층 201호
경기도,경기 부천시 원미구,경기 부천시 원미구 원미동42-1 해냄스토리주건축물 1동 12층 1207호,오피스텔(주거용),경매등매입형,57.29,"224,100,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024179788,https://map.naver.com/p/search/경기 부천시 원미구 원미동42-1 해냄스토리주건축물 1동 12층 1207호
서울특별시,서울 강서구,서울 강서구 화곡동 930-1 혜성팰리스 2동 3층 303호,다세대주택,경매등매입형,44.47,"225,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022209681,https://map.naver.com/p/search/서울 강서구 화곡동 930-1 혜성팰리스 2동 3층 303호
서울특별시,서울 중랑구,서울 중랑구 상봉동 127-17 그랜드캐슬빌 4층 402호,오피스텔(주거용),경매등매입형,41.04,"225,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023348267,https://map.naver.com/p/search/서울 중랑구 상봉동 127-17 그랜드캐슬빌 4층 402호
서울특별시,서울 구로구,"서울 구로구 오류동 76-2, 76-3 해츠빌 8층 804호",오피스텔(주거용),경매등매입형,45.26,"225,900,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023217178,"https://map.naver.com/p/search/서울 구로구 오류동 76-2, 76-3 해츠빌 8층 804호"
서울특별시,서울 강서구,"서울 강서구 화곡동 376-9, 376-35 동선벨리체 6층 602호",다세대주택,경매등매입형,29.81,"227,700,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023053957,"https://map.naver.com/p/search/서울 강서구 화곡동 376-9, 376-35 동선벨리체 6층 602호"
서울특별시,서울 동대문구,"서울 동대문구 장안동 445-8, 445-9 운영하우스 B동 6층 601호",다세대주택,경매등매입형,28.78,"228,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022070305,"https://map.naver.com/p/search/서울 동대문구 장안동 445-8, 445-9 운영하우스 B동 6층 601호"
경기도,경기 부천시 오정구,경기 부천시 원미구 원미동 138-5 범호캐슬 3층 302호,다세대주택,경매등매입형,69.55,"229,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023108075,https://map.naver.com/p/search/경기 부천시 원미구 원미동 138-5 범호캐슬 3층 302호
경기도,경기 안양시 만안구,경기 안양시 만안구 안양동 517-43 블루오션 3층 305호,오피스텔(주거용),경매등매입형,71.7,"229,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022180899,https://map.naver.com/p/search/경기 안양시 만안구 안양동 517-43 블루오션 3층 305호
서울특별시,서울 강서구,서울 강서구 등촌동 637-16 아줄리움 2층 201호,오피스텔(주거용),경매등매입형,33.43,"231,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022130413,https://map.naver.com/p/search/서울 강서구 등촌동 637-16 아줄리움 2층 201호
서울특별시,서울 관악구,서울 관악구 신림동 1416-28 에르스떼 5층 504호,오피스텔(주거용),경매등매입형,34.33,"231,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024175962,https://map.naver.com/p/search/서울 관악구 신림동 1416-28 에르스떼 5층 504호
경기도,경기 안양시 만안구,경기 안양시 만안구 안양동 517-43 블루오션 5층 505호,오피스텔(주거용),경매등매입형,71.7,"232,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022231694,https://map.naver.com/p/search/경기 안양시 만안구 안양동 517-43 블루오션 5층 505호
서울특별시,서울 구로구,"서울 구로구 개봉동 308-3, 308-21 스타빌 4층 401호",다세대주택,경매등매입형,51.97,"234,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024018146,"https://map.naver.com/p/search/서울 구로구 개봉동 308-3, 308-21 스타빌 4층 401호"
서울특별시,서울 강서구,서울 강서구 화곡동 1040 해비치빌 3층 303호,다세대주택,경매등매입형,31.95,"234,900,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022070248,https://map.naver.com/p/search/서울 강서구 화곡동 1040 해비치빌 3층 303호
경기도,경기 부천시 오정구,경기 부천시 오정구 원종동 349-3 더블유에스 5층 502호,다세대주택,경매등매입형,71.43,"235,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023047863,https://map.naver.com/p/search/경기 부천시 오정구 원종동 349-3 더블유에스 5층 502호
서울특별시,서울 강서구,서울 강서구 화곡동 830-5 엠펠리체 103동 6층 602호,다세대주택,경매등매입형,37.7,"236,700,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2021413133,https://map.naver.com/p/search/서울 강서구 화곡동 830-5 엠펠리체 103동 6층 602호
서울특별시,서울 양천구,서울 양천구 목동 785-2 형지그레이스 C동 3층 402호,다세대주택,경매등매입형,44.09,"237,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023181165,https://map.naver.com/p/search/서울 양천구 목동 785-2 형지그레이스 C동 3층 402호
서울특별시,서울 관악구,서울 관악구 봉천동 1515-4 아크로팰리스 3층 302호,다세대주택,경매등매입형,29.9,"239,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023291267,https://map.naver.com/p/search/서울 관악구 봉천동 1515-4 아크로팰리스 3층 302호
서울특별시,서울 동작구,"서울 관악구 봉천동 37-82, 797-1 에스클래스 6층 603호",다세대주택,경매등매입형,29.3,"239,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023238419,"https://map.naver.com/p/search/서울 관악구 봉천동 37-82, 797-1 에스클래스 6층 603호"
서울특별시,서울 중랑구,"서울 중랑구 면목동 30-44, 30-59 도시공간 2층 202호",다세대주택,경매등매입형,50.22,"239,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023234897,"https://map.naver.com/p/search/서울 중랑구 면목동 30-44, 30-59 도시공간 2층 202호"
경기도,경기 안양시 만안구,경기 안양시 만안구 석수동 814-1 타운하우스 A동 3층 301호,다세대주택,경매등매입형,62.79,"245,700,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023399674,https://map.naver.com/p/search/경기 안양시 만안구 석수동 814-1 타운하우스 A동 3층 301호
서울특별시,서울 양천구,서울 양천구 목동 713-9 에이앤캐슬 3층 301호,오피스텔(주거용),경매등매입형,52.97,"247,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024370636,https://map.naver.com/p/search/서울 양천구 목동 713-9 에이앤캐슬 3층 301호
경기도,경기 안양시 만안구,"경기 안양시 만안구 안양동 393-1, 393-29, 393-43, 393-44, 393-46 하이트타운아파트 102동 3층 301호",오피스텔(주거용),경매등매입형,81.81,"247,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023401069,"https://map.naver.com/p/search/경기 안양시 만안구 안양동 393-1, 393-29, 393-43, 393-44, 393-46 하이트타운아파트 102동 3층 301호"
서울특별시,서울 구로구,"서울 구로구 구로동 109-1, 109-2 태형팰리스 102동 6층 603호",오피스텔(주거용),경매등매입형,29.98,"248,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023272473,"https://map.naver.com/p/search/서울 구로구 구로동 109-1, 109-2 태형팰리스 102동 6층 603호"
